institution_id,display_name,ror,country_code,city,region,latitude,longitude
I142108993,Southwest University,https://ror.org/01kj4z117,CN,Chongqing,,29.560260772705078,106.55770874023438
I142263535,University of Nottingham,https://ror.org/01ee9ar58,GB,Nottingham,Nottingham,52.93806838989258,-1.1967029571533203
I14243506,Hong Kong Polytechnic University,https://ror.org/0030zas98,HK,Hong Kong,,22.2783203125,114.17469024658203
I142476485,École Polytechnique,https://ror.org/05hy3tk52,FR,Palaiseau,,48.71828079223633,2.249799966812134
I142606810,Pacific Northwest National Laboratory,https://ror.org/05h992307,US,Richland,,46.28569030761719,-119.28446197509766
I143104139,Hobart and William Smith Colleges,https://ror.org/004majf41,US,Geneva,,42.868961334228516,-76.97773742675781
I143288331,Hasso Plattner Institute,https://ror.org/058rn5r42,DE,Potsdam,,52.398860931396484,13.06566047668457
I143302722,University of Kentucky,https://ror.org/02k3smh20,US,Lexington,,37.98868942260742,-84.47772216796875
I143379178,FZI Research Center for Information Technology,https://ror.org/04kdh6x72,DE,Karlsruhe,,49.009368896484375,8.404439926147461
I143663144,Research Institute for Advanced Computer Science,https://ror.org/022qmyy53,US,Mountain View,,37.386051177978516,-122.08384704589844
I143804889,Loughborough University,https://ror.org/04vg4w365,GB,Loughborough,,52.76667022705078,-1.2000000476837158
I143910747,TH Bingen University of Applied Sciences,https://ror.org/01pxkj057,DE,Bingen am Rhein,,49.96675109863281,7.899199962615967
I144889574,Université de Pau et des Pays de l'Adour,https://ror.org/01frn9647,FR,Pau,,43.3111686706543,-0.35583001375198364
I145311948,Johns Hopkins University,https://ror.org/00za53h95,US,Baltimore,,39.29037857055664,-76.61219024658203
I145581781,Chongqing Technology and Business University,https://ror.org/05hqf1284,CN,Chongqing,,29.560260772705078,106.55770874023438
I145847075,TU Wien,https://ror.org/04d836q62,AT,Vienna,,48.20848846435547,16.372079849243164
I145872427,Radboud University Nijmegen,https://ror.org/016xsfp80,NL,Nijmegen,,51.842498779296875,5.852779865264893
I145894827,Indian Institute of Technology Kharagpur,https://ror.org/03w5sq511,IN,Kharagpur,,22.339710235595703,87.32501220703125
I146399215,University of Tsukuba,https://ror.org/02956yf07,JP,Tsukuba,,36.20000076293945,140.10000610351562
I146416000,University of Kansas,https://ror.org/001tmjg57,US,Lawrence,,38.9716682434082,-95.2352523803711
I147554453,University of Bedfordshire,https://ror.org/0400avk24,GB,Luton,,51.879669189453125,-0.4174799919128418
I148283060,Lawrence Berkeley National Laboratory,https://ror.org/02jbv0t02,US,Berkeley,,37.87158966064453,-122.27275085449219
I148366613,National Yang Ming Chiao Tung University,https://ror.org/00se2k293,TW,Hsinchu,,24.80360984802246,120.96861267089844
I148751991,Sogang University,https://ror.org/056tn4839,KR,Seoul,,37.566001892089844,126.97840118408203
I149768937,University of Namur,https://ror.org/03d1maw17,BE,Namur,,50.46689987182617,4.867459774017334
I149899117,Max Planck Society,https://ror.org/01hhn8329,DE,Munich,,48.137428283691406,11.57548999786377
I149910238,Kent State University,https://ror.org/049pfb863,US,Kent,Ohio,41.14641189575195,-81.34174346923828
I150209017,Scripps Institution of Oceanography,https://ror.org/04v7hvq31,US,La Jolla,,32.84727096557617,-117.27420043945312
I150229711,University of Electronic Science and Technology of China,https://ror.org/04qr3zq92,CN,Chengdu,,30.666669845581055,104.0666732788086
I150468666,Emory University,https://ror.org/03czfpz43,US,Atlanta,,33.749000549316406,-84.38797760009766
I150545927,MODUL University Vienna,https://ror.org/04v2brz27,AT,Vienna,,48.274723052978516,16.335750579833984
I150569930,Bayer (United States),https://ror.org/034ffbg36,US,Whippany,,40.82453918457031,-74.41709899902344
I15057530,Université de Bordeaux,https://ror.org/057qpr032,FR,Bordeaux,,44.84043884277344,-0.5805000066757202
I150653062,Magna International (Germany),https://ror.org/01gk2j051,DE,Grevenbroich,,51.13418197631836,6.626771926879883
I151201029,Consejo Nacional de Investigaciones Científicas y Técnicas,https://ror.org/03cqe8w59,AR,Buenos Aires,,-34.61315155029297,-58.37723159790039
I151727225,Harbin Engineering University,https://ror.org/03x80pn82,CN,Harbin,,45.75,126.6500015258789
I151746483,University of Waterloo,https://ror.org/01aff2v68,CA,Waterloo,,43.466800689697266,-80.51638793945312
I15196421,University of Applied Sciences and Arts of Southern Switzerland,https://ror.org/05ep8g269,CH,Bioggio,,46.01356887817383,8.911029815673828
I153267046,University of Kaiserslautern,https://ror.org/04zrf7b53,DE,Kaiserslautern,,49.44300079345703,7.771609783172607
I153327471,Bunkyo University,https://ror.org/053h75930,JP,Tokyo,,35.904930114746094,139.77389526367188
I153512688,National Taiwan Ocean University,https://ror.org/03bvvnt49,TW,Keelung,,25.15010643005371,121.77770233154297
I153648349,University of Leicester,https://ror.org/04h699437,GB,Leicester,,52.63859939575195,-1.1316900253295898
I153908563,Nortel (Canada),https://ror.org/03rz4pm90,CA,Mississauga,,43.57889938354492,-79.6583023071289
I154099455,Shandong University,https://ror.org/0207yh398,CN,Jinan,,36.668331146240234,116.99722290039062
I154130895,University of Auckland,https://ror.org/03b94tp07,NZ,Auckland,,-36.84852981567383,174.76348876953125
I154338468,University of Fribourg,https://ror.org/022fs9h90,CH,Fribourg,,46.8023681640625,7.151279926300049
I154425047,University of Alberta,https://ror.org/0160cpw27,CA,Edmonton,,53.550140380859375,-113.46871185302734
I154570441,"University of California, Santa Barbara",https://ror.org/02t274463,US,Santa Barbara,,34.42082977294922,-119.69818878173828
I154986956,European Centre for Medium-Range Weather Forecasts,https://ror.org/014w0fd65,GB,Reading,,51.45624923706055,-0.9711300134658813
I155093810,University of Idaho,https://ror.org/03hbp5t65,US,Moscow,,46.732391357421875,-117.00016784667969
I155173764,Rochester Institute of Technology,https://ror.org/00v4yb702,US,Rochester,,43.154781341552734,-77.61556243896484
I155781252,University of South Carolina,https://ror.org/02b6qw903,US,Columbia,,34.000709533691406,-81.0348129272461
I156087764,"University of California, Merced",https://ror.org/00d9ah105,US,Merced,,37.30215835571289,-120.48297119140625
I157087037,Mercyhurst University,https://ror.org/054kd6r74,US,Erie,,42.12921905517578,-80.0850601196289
I157485424,Korea Advanced Institute of Science and Technology,https://ror.org/05apxxy63,KR,Daejeon,,36.34912872314453,127.38493347167969
I157556583,Institute of Science and Technology Austria,https://ror.org/03gnh5541,AT,Klosterneuburg,,48.30521011352539,16.325220108032227
I15766117,University of Graz,https://ror.org/01faaaf77,AT,Graz,,47.06666946411133,15.449999809265137
I157725225,University of Illinois Urbana-Champaign,https://ror.org/047426m28,US,Urbana,,40.110591888427734,-88.20726776123047
I157773358,Sun Yat-sen University,https://ror.org/0064kty71,CN,Guangzhou,,23.116670608520508,113.25
I158842170,Chongqing University,https://ror.org/023rhb549,CN,Chongqing,,29.560260772705078,106.55770874023438
I159176309,Universität Hamburg,https://ror.org/00g30e956,DE,Hamburg,,53.55073165893555,9.993020057678223
I16038530,Aberystwyth University,https://ror.org/015m2p889,GB,Aberystwyth,,52.41548156738281,-4.082920074462891
I161046081,University of Freiburg,https://ror.org/0245cg223,DE,Freiburg im Breisgau,,47.99589920043945,7.852220058441162
I161057412,University of New Hampshire,https://ror.org/01rmh9n78,US,Durham,,43.133968353271484,-70.92645263671875
I161127581,Universidade Federal Fluminense,https://ror.org/02rjhbb08,BR,Niterói,,-22.883329391479492,-43.10361099243164
I161171246,West Chester University,https://ror.org/0053n5071,US,West Chester,,39.96097183227539,-75.60803985595703
I161296585,Tokyo University of Science,https://ror.org/05sj3n476,JP,Tokyo,,35.69966125488281,139.74298095703125
I161318765,"University of California, Los Angeles",https://ror.org/046rm7j60,US,Los Angeles,,34.05223083496094,-118.24368286132812
I161548249,Bangor University,https://ror.org/006jb1a24,GB,Bangor,,53.22751998901367,-4.129360198974609
I162577319,The University of Texas at Dallas,https://ror.org/049emcs32,US,Richardson,,32.94818115234375,-96.72972106933594
I162646704,Dowling College,https://ror.org/011ezgm44,US,Oakdale,New York,40.74209213256836,-73.1478271484375
I162714631,George Mason University,https://ror.org/02jqj7156,US,Fairfax,,38.84621810913086,-77.3063735961914
I16285277,William & Mary,https://ror.org/03hsf0573,US,Williamsburg,,37.27069854736328,-76.70745849609375
I162868743,Tianjin University,https://ror.org/012tb2g32,CN,Tianjin,,39.14221954345703,117.17666625976562
I16391192,Tel Aviv University,https://ror.org/04mhzgx49,IL,Tel Aviv,,32.11338806152344,34.802154541015625
I164389053,Fordham University,https://ror.org/03qnxaf80,US,New York,,40.714271545410156,-74.00596618652344
I164956901,Visa (United Kingdom),https://ror.org/05syhdw25,GB,London,,51.51909255981445,-0.18078500032424927
I165102784,Duquesne University,https://ror.org/02336z538,US,Pittsburgh,,40.44062042236328,-79.99588775634766
I165143802,University of Queensland,https://ror.org/00rqy9422,AU,Brisbane,,-27.467939376831055,153.02809143066406
I165368041,University of Iceland,https://ror.org/01db6h964,IS,Reykjavik,,64.13548278808594,-21.895410537719727
I165390105,University of South Africa,https://ror.org/048cwvf49,ZA,Pretoria,,-25.768573760986328,28.201242446899414
I165525304,Edge Hill University,https://ror.org/028ndzd53,GB,Ormskirk,,53.56684875488281,-2.881779909133911
I165690674,Oregon Health & Science University,https://ror.org/009avj582,US,Portland,,45.5234489440918,-122.67620849609375
I165733156,University of Georgia,https://ror.org/00te3t702,US,Athens,,33.9609489440918,-83.37793731689453
I165779595,University of Melbourne,https://ror.org/01ej9dk98,AU,Melbourne,,-37.81399917602539,144.96331787109375
I165799507,Rensselaer Polytechnic Institute,https://ror.org/01rtyzb94,US,Troy,,42.72840881347656,-73.69178771972656
I165932596,National University of Singapore,https://ror.org/01tgyzw49,SG,Singapore,,1.2896699905395508,103.85006713867188
I166416128,DEVCOM Army Research Laboratory,https://ror.org/011hc8f90,US,Adelphi,,39.003170013427734,-76.97191619873047
I166825849,Tampere University,https://ror.org/033003e23,FI,Tampere,,61.49911117553711,23.787120819091797
I16733864,National Taiwan University,https://ror.org/05bqach95,TW,Taipei,Taipei,25.016000747680664,121.53600311279297
I167576493,Colorado School of Mines,https://ror.org/04raf6v53,US,Golden,,39.75553894042969,-105.22109985351562
I16835326,University of St Andrews,https://ror.org/02wn5qz54,GB,St Andrews,,56.33871078491211,-2.7990200519561768
I168635309,University of Calgary,https://ror.org/03yjb2x39,CA,Calgary,,51.05010986328125,-114.08528900146484
I168719708,City University of Hong Kong,https://ror.org/03q8dnn23,HK,Hong Kong,,22.2783203125,114.17469024658203
I168864056,Bilkent University,https://ror.org/02vh8a032,TR,Ankara,,39.91986846923828,32.854270935058594
I169086405,Winthrop University,https://ror.org/04mpzkf73,US,Rock Hill,South Carolina,34.93888854980469,-81.03055572509766
I169173203,Délégation Paris 7,https://ror.org/00bw5n526,FR,Bagnolet,,48.866668701171875,2.416670083999634
I169381384,University of Groningen,https://ror.org/012p63287,NL,Groningen,Groningen,53.219444274902344,6.5629658699035645
I169521973,University of New Mexico,https://ror.org/05fs6jp91,US,Albuquerque,,35.08449172973633,-106.65113830566406
I170201317,University of Pittsburgh,https://ror.org/01an3r305,US,Pittsburgh,,40.44062042236328,-79.99588775634766
I170215575,National University of Defense Technology,https://ror.org/05d2yfz11,CN,Changsha,,28.198740005493164,112.97087097167969
I170239107,University of South Australia,https://ror.org/01p93h210,AU,Adelaide,,-34.92866134643555,138.5986328125
I170486558,Pompeu Fabra University,https://ror.org/04n0g0b29,ES,Barcelona,,41.388790130615234,2.158989906311035
I170658231,Osnabrück University,https://ror.org/04qmmjx98,DE,Osnabrück,,52.272640228271484,8.049799919128418
I170897317,Duke University,https://ror.org/00py81415,US,Durham,,35.9940299987793,-78.89862060546875
I17145004,Northwestern Polytechnical University,https://ror.org/01y0j0j86,CN,Xi'an,,34.258331298828125,108.9286117553711
I172675005,Nanyang Technological University,https://ror.org/02e7b5302,SG,Singapore,,1.2896699905395508,103.85006713867188
I172901346,St Petersburg University,https://ror.org/023znxa73,RU,Saint Petersburg,,59.94200134277344,30.298999786376953
I17301866,University of Alabama,https://ror.org/03xrrjk67,US,Tuscaloosa,,33.2098388671875,-87.56916809082031
I173498003,Palo Alto Research Center,https://ror.org/0529fxt39,US,Palo Alto,California,37.40271759033203,-122.14799499511719
I173759888,Hunan Normal University,https://ror.org/053w1zy07,CN,Changsha,,28.198740005493164,112.97087097167969
I173888879,SINTEF,https://ror.org/01f677e56,NO,Trondheim,,63.43048858642578,10.395059585571289
I173911158,Iowa State University,https://ror.org/04rswrd78,US,Ames,,42.03470993041992,-93.61994171142578
I174183983,Maria Curie-Skłodowska University,https://ror.org/015h0qg34,PL,Lublin,,51.25,22.566669464111328
I174216632,City University of New York,https://ror.org/00453a208,US,New York,,40.714271545410156,-74.00596618652344
I174306211,Technion – Israel Institute of Technology,https://ror.org/03qryx823,IL,Haifa,,32.81840896606445,34.98849868774414
I174612323,University of the District of Columbia,https://ror.org/037wegn60,US,Washington D.C.,District of Columbia,38.94367980957031,-77.06352996826172
I175594653,John Brown University,https://ror.org/02ct41q97,US,Siloam Springs,Arkansas,36.189998626708984,-94.55860900878906
I176453806,University of Potsdam,https://ror.org/03bnmw459,DE,Potsdam,,52.398860931396484,13.06566047668457
I17653759,Fund for Scientific Research,https://ror.org/03q83t159,BE,Brussels,,50.83694076538086,4.370707988739014
I177328695,Union College,https://ror.org/058w5nk68,US,Schenectady,,42.814239501953125,-73.93956756591797
I17747738,Beijing University of Chinese Medicine,https://ror.org/05damtm70,CN,Beijing,,39.907501220703125,116.39723205566406
I177483745,Université Joseph Fourier,https://ror.org/02aj0kh94,FR,Grenoble,,45.17869186401367,5.714789867401123
I177605424,Amherst College,https://ror.org/028vqfs63,US,Amherst Center,,42.375370025634766,-72.51924896240234
I177725633,Chinese University of Hong Kong,https://ror.org/00t33hh48,CN,Hong Kong,,22.419721603393555,114.20679473876953
I177802217,University of Mannheim,https://ror.org/031bsb921,DE,Mannheim,,49.483924865722656,8.462201118469238
I177909021,Universidade Federal de São Carlos,https://ror.org/00qdc6m37,BR,São Carlos,,-22.017499923706055,-47.890830993652344
I177969490,University of Southern Denmark,https://ror.org/03yrrjy16,DK,Odense,,55.395938873291016,10.388310432434082
I179026463,Beijing Technology and Business University,https://ror.org/013e0zm98,CN,Beijing,,39.720340728759766,116.16999816894531
I179093154,University of New Hampshire at Manchester,https://ror.org/04pvpk743,US,Manchester,New Hampshire,42.98719024658203,-71.4687728881836
I179225836,University of Augsburg,https://ror.org/03p14d497,DE,Augsburg,Bayern,48.33388900756836,10.898332595825195
I17937529,German Cancer Research Center,https://ror.org/04cdgtt98,DE,Heidelberg,,49.40768051147461,8.690790176391602
I17974374,Universidade de São Paulo,https://ror.org/036rp1748,BR,São Paulo,,-23.547500610351562,-46.6361083984375
I179863766,Western Norway University of Applied Sciences,https://ror.org/05phns765,NO,Bergen,,60.39299011230469,5.324150085449219
I18014758,Simon Fraser University,https://ror.org/0213rcc28,CA,Burnaby,,49.266361236572266,-122.95262908935547
I180437899,University of Bremen,https://ror.org/04ers2y35,DE,Bremen,,53.07582092285156,8.807169914245605
I180670191,"University of California, San Francisco",https://ror.org/043mz5j54,US,San Francisco,,37.77492904663086,-122.41941833496094
I180726961,Shenzhen University,https://ror.org/01vy4gh70,CN,Shenzhen,,22.54553985595703,114.06829833984375
I180825142,"City, University of London",https://ror.org/04489at23,GB,London,,51.50852966308594,-0.12574000656604767
I180923762,University of Cologne,https://ror.org/00rcxh774,DE,Cologne,,50.93333053588867,6.949999809265137
I180949307,Illinois Institute of Technology,https://ror.org/037t3ry66,US,Chicago,,41.85002899169922,-87.6500473022461
I180980256,Waters (United States),https://ror.org/01h8xv021,US,Milford,Massachusetts,42.13688659667969,-71.4811019897461
I181233156,University of Oregon,https://ror.org/0293rh119,US,Eugene,,44.05207061767578,-123.08674621582031
I181343428,University of Zagreb,https://ror.org/00mv6sv71,HR,Zagreb,,45.8144416809082,15.97797966003418
I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg,https://ror.org/00f7hpc57,DE,Erlangen,,49.59098815917969,11.007829666137695
I181391015,Universidade Estadual de Campinas (UNICAMP),https://ror.org/04wffgt70,BR,Campinas,,-22.905559539794922,-47.060829162597656
I181653535,San Diego Supercomputer Center,https://ror.org/04mg3nk07,US,San Diego,,32.7157096862793,-117.16471862792969
I182083151,Universidad Rey Juan Carlos,https://ror.org/01v5cv687,ES,Madrid,,40.416500091552734,-3.7025599479675293
I182712176,Montanuniversität Leoben,https://ror.org/02fhfw393,AT,Leoben,,47.37649917602539,15.091440200805664
I18283598,Wheeling Jesuit University,https://ror.org/02z310y44,US,Wheeling,West Virginia,40.06953048706055,-80.69181823730469
I183067930,Shanghai Jiao Tong University,https://ror.org/0220qvk04,CN,Shanghai,,31.222219467163086,121.45806121826172
I183874917,Urbana University,https://ror.org/04kp3hw27,US,Urbana,Ohio,40.09878921508789,-83.76094818115234
I183935753,King's College London,https://ror.org/0220mzb33,GB,London,,51.50852966308594,-0.12574000656604767
I184565670,Georgetown University,https://ror.org/05vzafd60,US,Washington,,38.895111083984375,-77.03636932373047
I184597095,National Institute of Informatics,https://ror.org/04ksd4g47,JP,Tokyo,,35.68949890136719,139.69171142578125
I184842277,Maharishi International University,https://ror.org/00qv5rb32,US,Fairfield,,41.008628845214844,-91.9626693725586
I184999862,Universidad de Salamanca,https://ror.org/02f40zc51,ES,Salamanca,,40.96881866455078,-5.663879871368408
I1850255,University of Basel,https://ror.org/02s6k3f65,CH,Basel,,47.55839157104492,7.573269844055176
I185103710,"University of California, Santa Cruz",https://ror.org/03s65by71,US,Santa Cruz,,36.97412109375,-122.03079986572266
I185261750,University of Toronto,https://ror.org/03dbr7087,CA,Toronto,,43.70642852783203,-79.39864349365234
I185443292,Wayne State University,https://ror.org/01070mq45,US,Detroit,,42.33142852783203,-83.0457534790039
I185658715,Universities UK,https://ror.org/00mmfs450,GB,London,,51.6337890625,-0.1070690006017685
I188538660,University of Colorado Boulder,https://ror.org/02ttsq026,US,Boulder,,40.014991760253906,-105.27055358886719
I188760350,Ollscoil na Gaillimhe – University of Galway,https://ror.org/03bea9k73,IE,Galway,,53.2724494934082,-9.050950050354004
I189158971,United States Naval Academy,https://ror.org/00znex860,US,Annapolis,,38.97858810424805,-76.49183654785156
I189196454,The University of Texas at Arlington,https://ror.org/019kgqr73,US,Arlington,Texas,32.73099899291992,-97.11499786376953
I189712700,University of Konstanz,https://ror.org/0546hnb39,DE,Konstanz,,47.66033172607422,9.175820350646973
I190082696,Durham University,https://ror.org/01v29qb04,GB,Durham,,54.76517868041992,-1.5782239437103271
I190249584,Universität Innsbruck,https://ror.org/054pv6659,AT,Innsbruck,,47.26266098022461,11.394539833068848
I1902872,EURECOM,https://ror.org/00sse7z02,FR,Valbonne,,43.63291931152344,6.999110221862793
I190397597,University of Urbino,https://ror.org/04q4kt073,IT,Urbino,,43.72621154785156,12.636329650878906
I191208505,Xiamen University,https://ror.org/00mcjh785,CN,Xiamen,,24.47978973388672,118.08187103271484
I191240316,University of Hull,https://ror.org/04nkhwh30,GB,Hull,,53.744598388671875,-0.33524999022483826
I192396691,University of New Orleans,https://ror.org/034mtvk83,US,New Orleans,,29.95465087890625,-90.0750732421875
I192454743,Sandia National Laboratories California,https://ror.org/058m7ey48,US,Livermore,,37.68186950683594,-121.76801300048828
I192455969,York University,https://ror.org/05fq50484,CA,Toronto,,43.70642852783203,-79.39864349365234
I193531525,George Washington University,https://ror.org/00y4zzh67,US,Washington,,38.895111083984375,-77.03636932373047
I193619901,Constructor University,https://ror.org/02yrs2n53,DE,Bremen,,53.07582092285156,8.807169914245605
I193662353,Utrecht University,https://ror.org/04pp8hn57,NL,Utrecht,,52.0908317565918,5.122220039367676
I19370010,Orange (France),https://ror.org/035j0tq82,FR,Paris,,48.83502197265625,2.2924718856811523
I193775966,Yonsei University,https://ror.org/01wjejq96,KR,Seoul,,37.566001892089844,126.97840118408203
I194028371,University of Regina,https://ror.org/03dzc0485,CA,Regina,,50.45008087158203,-104.6177978515625
I195525897,Research Institute of Molecular Pathology,https://ror.org/02c5jsm26,AT,Vienna,,48.1887321472168,16.401273727416992
I195575238,Middlebury College,https://ror.org/0217hb928,US,Middlebury (village),Vermont,44.00835037231445,-73.17737579345703
I195893171,Zuse Institute Berlin,https://ror.org/02eva5865,DE,Berlin,,52.52436828613281,13.410530090332031
I196349391,Universität Ulm,https://ror.org/032000t02,DE,Ulm,,48.39841079711914,9.99155044555664
I19648265,Wright State University,https://ror.org/04qk6pt94,US,Dayton,,39.758949279785156,-84.19161224365234
I19700959,Florida International University,https://ror.org/02gz6gg07,US,Miami,,25.774269104003906,-80.19365692138672
I197251160,Hebrew University of Jerusalem,https://ror.org/03qxff017,IL,Jerusalem,,31.769039154052734,35.216331481933594
I197323543,Johannes Gutenberg University Mainz,https://ror.org/023b0x485,DE,Mainz,,49.98419189453125,8.27910041809082
I197347611,Korea University,https://ror.org/047dqcg40,KR,Seoul,,37.566001892089844,126.97840118408203
I19772626,Yeshiva University,https://ror.org/045x93337,US,New York,,40.714271545410156,-74.00596618652344
I19820366,Chinese Academy of Sciences,https://ror.org/034t30j35,CN,Beijing,,39.907501220703125,116.39723205566406
I198415970,Université d'Avignon et des Pays de Vaucluse,https://ror.org/00mfpxb84,FR,Avignon,,43.948341369628906,4.808919906616211
I19894307,Université de Montpellier,https://ror.org/051escj72,FR,Montpellier,,43.610931396484375,3.876349925994873
I199028557,Kyushu Sangyo University,https://ror.org/01wqrpc44,JP,Fukuoka,,33.66985321044922,130.44482421875
I199693650,Umm al-Qura University,https://ror.org/01xjqrm90,SA,Makkah al Mukarramah,,21.320375442504883,39.96794891357422
I200166805,Guy's and St Thomas' NHS Foundation Trust,https://ror.org/00j161312,GB,London,,51.5048828125,-0.08893900364637375
I200332995,TU Dortmund University,https://ror.org/01k97gp34,DE,Dortmund,,51.51493835449219,7.466000080108643
I200576644,HRL Laboratories (United States),https://ror.org/05p7te762,US,Malibu,,34.0257682800293,-118.78040313720703
I200719446,Vanderbilt University,https://ror.org/02vm5rt34,US,Nashville,Tennessee,36.144935607910156,-86.80268859863281
I200763008,University of Giessen,https://ror.org/033eqas34,DE,Giessen,Hessen,50.580509185791016,8.677087783813477
I200769079,Hong Kong University of Science and Technology,https://ror.org/00q4vv597,HK,Hong Kong,,22.2783203125,114.17469024658203
I200870766,Brookhaven National Laboratory,https://ror.org/02ex6cf31,US,Upton,,40.86954116821289,-72.88677215576172
I20089843,Princeton University,https://ror.org/00hx57361,US,Princeton,,40.34872055053711,-74.65904998779297
I20121455,Bielefeld University,https://ror.org/02hpadn98,DE,Bielefeld,,52.033329010009766,8.533329963684082
I201448701,University of Washington,https://ror.org/00cvxb145,US,Seattle,,47.60620880126953,-122.33206939697266
I201537933,Tohoku University,https://ror.org/01dq60k83,JP,Sendai,,38.26667022705078,140.86666870117188
I201726411,United Arab Emirates University,https://ror.org/01km6p862,AE,Al Ain,,24.191669464111328,55.76055908203125
I202262619,United Nations Environment Programme,https://ror.org/015z29x25,KE,Nairobi,,-1.283329963684082,36.81666946411133
I202276237,Medical University of Graz,https://ror.org/02n0bts35,AT,Graz,,47.06666946411133,15.449999809265137
I20231570,Peking University,https://ror.org/02v51f717,CN,Beijing,,39.907501220703125,116.39723205566406
I202524275,Smith College,https://ror.org/0497crr92,US,Northampton,,42.32508850097656,-72.64119720458984
I202697423,University of Zurich,https://ror.org/02crff812,CH,Zurich,,47.366668701171875,8.550000190734863
I202963720,University of St. Gallen,https://ror.org/0561a3s31,CH,Saint Gallen,,47.42390823364258,9.374770164489746
I203172682,Northern Arizona University,https://ror.org/0272j5188,US,Flagstaff,,35.19807052612305,-111.6512680053711
I203951103,Keio University,https://ror.org/02kn6nx58,JP,Tokyo,,35.68949890136719,139.69171142578125
I204250578,"University of California, Irvine",https://ror.org/04gyf1771,US,Irvine,,33.66946029663086,-117.82311248779297
I204337017,Aarhus University,https://ror.org/01aj84f44,DK,Aarhus,,56.15673828125,10.210760116577148
I204465549,Washington University in St. Louis,https://ror.org/01yc7t268,US,St Louis,,38.62726974487305,-90.19789123535156
I204512498,University of Macau,https://ror.org/01r4q9n85,MO,Macao,,22.200559616088867,113.54611206054688
I204553293,"China University of Petroleum, Beijing",https://ror.org/041qf4r12,CN,Beijing,,39.907501220703125,116.39723205566406
I204722609,Queen's University,https://ror.org/02y72wh86,CA,Kingston,,44.229759216308594,-76.4809799194336
I204730241,Université Paris Cité,https://ror.org/05f82e368,FR,Paris,,48.85340881347656,2.34879994392395
I204778367,Norwegian University of Science and Technology,https://ror.org/05xg72x27,NO,Trondheim,,63.43048858642578,10.395059585571289
I204824540,University of Wollongong,https://ror.org/00jtmb277,AU,Wollongong,,-34.42399978637695,150.89344787597656
I204983213,Harbin Institute of Technology,https://ror.org/01yqg2h08,CN,Harbin,,45.75,126.6500015258789
I205237279,Nankai University,https://ror.org/01y1kjr75,CN,Tianjin,,39.14221954345703,117.17666625976562
I205640436,Curtin University,https://ror.org/02n415q13,AU,Perth,,-31.952239990234375,115.86139678955078
I205703379,Institut Mines-Télécom,https://ror.org/025vp2923,FR,Paris,,48.85340881347656,2.34879994392395
I205783295,Cornell University,https://ror.org/05bnh6r87,US,Ithaca,,42.44063186645508,-76.49661254882812
I206895457,University of Siegen,https://ror.org/02azyry73,DE,Siegen,,50.87480926513672,8.024310111999512
I206945453,Paderborn University,https://ror.org/058kzsd48,DE,Paderborn,,51.719051361083984,8.754389762878418
I207624831,Slovak Academy of Sciences,https://ror.org/03h7qq074,SK,Bratislava,,48.14815902709961,17.106740951538086
I212119943,University of Victoria,https://ror.org/04s5mat29,CA,Victoria,,48.4359016418457,-123.35154724121094
I21449261,Masaryk University,https://ror.org/02j46qs45,CZ,Brno,,49.195220947265625,16.607959747314453
I216852786,École Centrale Paris,https://ror.org/00v0y5771,FR,Châtenay-Malabry,,48.765071868896484,2.266550064086914
I219193219,Purdue University West Lafayette,https://ror.org/02dqehb95,US,West Lafayette,,40.42586898803711,-86.90807342529297
I21978226,University of Lynchburg,https://ror.org/03grk0f38,US,Lynchburg,,37.41374969482422,-79.14225006103516
I22248866,AgroParisTech,https://ror.org/02kbmgc12,FR,Palaiseau,,48.71828079223633,2.249799966812134
I22299242,Kyoto University,https://ror.org/02kpeqv85,JP,Kyoto,,35.02106857299805,135.75384521484375
I223464139,Linnaeus University,https://ror.org/00j9qag85,SE,Vaxjo,,56.87767028808594,14.809060096740723
I223532165,University of Utah,https://ror.org/03r0ha626,US,Salt Lake City,,40.760780334472656,-111.89105224609375
I223822909,Heidelberg University,https://ror.org/038t36y30,DE,Heidelberg,,49.40768051147461,8.690790176391602
I22465464,University of Münster,https://ror.org/00pd74e08,DE,Münster,,51.96236038208008,7.6257100105285645
I2250650973,Samsung (South Korea),https://ror.org/04w3jy968,KR,Seoul,,37.566001892089844,126.97840118408203
I2250653659,Tencent (China),https://ror.org/00hhjss72,CN,Shenzhen,,22.54553985595703,114.06829833984375
I2250955327,Huawei Technologies (China),https://ror.org/00cmhce21,CN,Shenzhen,,22.54553985595703,114.06829833984375
I2252078561,Meta (Israel),https://ror.org/02388em19,IL,Tel Aviv,,32.08087921142578,34.78057098388672
I231293419,China Academy of Art,https://ror.org/01r61sr78,CN,Hangzhou,,30.24333381652832,120.15888977050781
I23732399,Montana State University,https://ror.org/02w0trx84,US,Bozeman,,45.679649353027344,-111.03855895996094
I241749,University of Cambridge,https://ror.org/013meh722,GB,Cambridge,,52.20000076293945,0.11666999757289886
I24185976,Sichuan University,https://ror.org/011ashp19,CN,Chengdu,,30.666669845581055,104.0666732788086
I24354313,University of Buenos Aires,https://ror.org/0081fs513,AR,Buenos Aires,,-34.61315155029297,-58.37723159790039
I243754102,Universidade Federal do Ceará,https://ror.org/03srtnf24,BR,Fortaleza,,-3.7172200679779053,-38.543060302734375
